"account_id","plan","currency","cohort_start_date","number_of_payments","gender","genre1","genre2","type","games","age","hours","is_churner","one_two_payments"
"840705425","SMALL","EUR","2020-01-01 00:00:00+01","10","male","sports","strategy","computer",11,32,"8.711747578165",0,0
"433045329","SMALL","USD","2020-09-01 00:00:00+02","1","male","strategy","sports","mobile",4,23,"5.69698542263513",1,1
"936416972","SMALL","EUR","2020-08-01 00:00:00+02","3","male","action","sports","tablet",4,23,"3.52459215925374",1,0
"52645081","SMALL","USD","2020-03-01 00:00:00+01","6","male","sports","action","computer",7,22,"16.0359078955335",1,0
"353339771","LARGE","USD","2019-02-01 00:00:00+01","22","male","adventure","action","mobile",15,42,"19.0789887800575",0,0
"33167595","MEDIUM","USD","2019-06-01 00:00:00+02","2","female","sports","action","computer",21,21,"6.82803621875388",1,1
"927593727","SMALL","EUR","2020-04-01 00:00:00+02","7","female","action","action","computer",25,32,"17.6237810976618",0,0
"902378324","SMALL","EUR","2019-08-01 00:00:00+02","13","male","adventure","simulation","computer",9,34,"6.65894354786318",0,0
"272642437","SMALL","USD","2019-12-01 00:00:00+01","13","female","sports","simulation","computer",6,26,"7.46442499749885",0,0
"7213516","SMALL","USD","2020-07-01 00:00:00+02","6","female","adventure","adventure","computer",8,24,"8.94454748952878",2,0
"26072454","SMALL","EUR","2019-05-01 00:00:00+02","18","female","role-playing","sports","computer",13,35,"9.14697833647555",0,0
"413893580","SMALL","EUR","2019-04-01 00:00:00+02","8","male","action","adventure","computer",11,25,"14.0239031850207",0,0
"790049806","SMALL","EUR","2020-01-01 00:00:00+01","10","female","action","adventure","computer",4,23,"6.63568712403677",0,0
"26964622","SMALL","USD","2019-04-01 00:00:00+02","2","male","action","action","mobile",3,25,"11.0976759770272",1,1
"765400304","SMALL","USD","2019-06-01 00:00:00+02","9","male","sports","role-playing","computer",9,24,"8.01595700757179",0,0
"466949618","MEDIUM","USD","2019-09-01 00:00:00+02","7","female","action","adventure","mobile",15,22,"15.0352848734974",0,0
"382489545","SMALL","EUR","2020-07-01 00:00:00+02","1","female","simulation","role-playing","mobile",7,19,"7.12998622072468",1,1
"30959123","LARGE","USD","2020-03-01 00:00:00+01","7","male","action","adventure","computer",3,25,"11.040975022918",0,0
"144896793","LARGE","EUR","2019-11-01 00:00:00+01","2","female","simulation","role-playing","computer",7,33,"5.80998628810634",1,1
"236038095","MEDIUM","EUR","2020-08-01 00:00:00+02","3","female","sports","adventure","computer",15,24,"9.41457992236888",1,0
"171919662","SMALL","EUR","2020-12-01 00:00:00+01","1","male","action","role-playing","mobile",15,19,"11.5406225291755",2,1
"809623437","SMALL","USD","2019-07-01 00:00:00+02","13","male","action","action","computer",8,22,"5.58716411815676",0,0
"113177528","SMALL","EUR","2019-12-01 00:00:00+01","1","male","sports","sports","computer",9,21,"6.12653527787244",1,1
"413756885","MEDIUM","EUR","2019-08-01 00:00:00+02","3","female","sports","strategy","computer",7,22,"13.5129221932176",1,0
"300926741","SMALL","EUR","2019-01-01 00:00:00+01","20","male","simulation","role-playing","computer",12,35,"12.4515705814072",0,0
"326403302","SMALL","EUR","2020-05-01 00:00:00+02","1","male","action","adventure","mobile",1,17,"6.20468985243737",1,1
"764653981","SMALL","EUR","2020-01-01 00:00:00+01","1","male","action","simulation","tablet",6,21,"12.2482383126477",1,1
"503858765","SMALL","USD","2019-01-01 00:00:00+01","14","male","adventure","adventure","computer",6,26,"15.8348593413117",0,0
"742183754","SMALL","EUR","2019-12-01 00:00:00+01","1","female","action","adventure","computer",8,22,"6.7589735940856",1,1
"320120869","SMALL","USD","2020-09-01 00:00:00+02","3","male","role-playing","simulation","mobile",3,21,"5.17536790632364",1,0
"406922820","SMALL","EUR","2020-09-01 00:00:00+02","2","male","role-playing","sports","computer",6,17,"10.6933064046345",1,1
"157778104","SMALL","EUR","2020-05-01 00:00:00+02","6","male","action","strategy","computer",10,24,"5.17499472871054",1,0
"378252923","SMALL","EUR","2020-08-01 00:00:00+02","1","male","strategy","action","mobile",8,22,"14.4758649518541",1,1
"24535506","SMALL","EUR","2019-09-01 00:00:00+02","5","male","sports","action","computer",7,21,"6.34863767605782",1,0
"707417373","SMALL","EUR","2019-03-01 00:00:00+01","20","male","adventure","adventure","mobile",2,22,"6.50592402730326",0,0
"211671005","SMALL","USD","2020-12-01 00:00:00+01","1","male","action","strategy","computer",12,25,"11.7471022953503",2,1
"318692112","MEDIUM","EUR","2019-01-01 00:00:00+01","2","male","role-playing","strategy","computer",10,23,"6.92808620882796",1,1
"581256561","SMALL","USD","2020-09-01 00:00:00+02","4","male","action","role-playing","computer",5,23,"9.08723799697489",2,0
"27765878","MEDIUM","USD","2020-05-01 00:00:00+02","3","male","sports","action","mobile",0,21,"0",1,0
"291782105","SMALL","EUR","2020-05-01 00:00:00+02","2","male","role-playing","action","computer",9,20,"6.10636638901372",1,1
"143582637","SMALL","EUR","2019-09-01 00:00:00+02","3","female","sports","sports","mobile",13,20,"5.99262104939366",1,0
"412284047","SMALL","EUR","2020-10-01 00:00:00+02","1","female","action","sports","computer",7,23,"12.2817545090868",1,1
"327457733","SMALL","EUR","2020-09-01 00:00:00+02","2","male","adventure","sports","tablet",12,28,"12.2163600826594",1,1
"316879921","SMALL","USD","2019-05-01 00:00:00+02","2","male","action","strategy","computer",7,25,"4.67405696816617",1,1
"309943545","SMALL","USD","2019-11-01 00:00:00+01","14","female","role-playing","simulation","computer",2,51,"4.91934774156589",0,0
"744646618","MEDIUM","USD","2020-04-01 00:00:00+02","9","male","strategy","adventure","mobile",14,46,"9.4487666479506",0,0
"505326219","SMALL","EUR","2020-11-01 00:00:00+01","1","female","action","action","computer",7,37,"6.47719805564851",1,1
"5524181","SMALL","USD","2020-03-01 00:00:00+01","10","male","adventure","sports","mobile",18,25,"9.53821417535899",0,0
"50542078","SMALL","EUR","2019-08-01 00:00:00+02","15","female","sports","action","computer",9,25,"9.30370375507456",0,0
"243206106","MEDIUM","USD","2019-06-01 00:00:00+02","2","female","action","sports","mobile",4,26,"15.5583899313419",1,1
"543029711","SMALL","EUR","2019-06-01 00:00:00+02","11","female","sports","action","computer",4,29,"6.59979040031118",0,0
"658044844","SMALL","USD","2019-10-01 00:00:00+02","11","male","strategy","action","computer",14,25,"7.88013117236566",0,0
"779211046","SMALL","USD","2020-02-01 00:00:00+01","6","male","adventure","simulation","tablet",5,23,"6.01222651495458",1,0
"813944188","MEDIUM","USD","2020-07-01 00:00:00+02","6","female","role-playing","action","computer",4,33,"9.10352939656459",2,0
"980497768","SMALL","EUR","2020-08-01 00:00:00+02","3","male","sports","action","computer",2,21,"6.40739337067922",1,0
"843447559","SMALL","EUR","2019-06-01 00:00:00+02","17","female","role-playing","adventure","computer",16,25,"7.36867306648056",0,0
"360277869","SMALL","USD","2020-08-01 00:00:00+02","5","male","action","role-playing","computer",8,27,"8.19548521674962",2,0
"713350478","SMALL","EUR","2020-12-01 00:00:00+01","1","male","action","action","computer",11,28,"8.67427950978839",2,1
"942465813","LARGE","USD","2019-12-01 00:00:00+01","13","female","adventure","action","computer",8,32,"9.90367634863929",0,0
"98794780","SMALL","USD","2019-08-01 00:00:00+02","17","male","action","strategy","mobile",8,25,"8.61834669976978",0,0
"985827480","LARGE","USD","2019-09-01 00:00:00+02","5","male","adventure","action","mobile",12,19,"7.2403467222201",1,0
"131386470","SMALL","USD","2020-11-01 00:00:00+01","2","female","adventure","adventure","mobile",12,31,"4.91672387699514",2,1
"667513865","SMALL","EUR","2020-06-01 00:00:00+02","5","male","sports","adventure","computer",5,22,"4.67940069837715",1,0
"822112259","SMALL","USD","2020-07-01 00:00:00+02","1","male","role-playing","adventure","computer",6,19,"13.1011894024822",1,1
"483158738","SMALL","USD","2020-05-01 00:00:00+02","3","male","strategy","strategy","computer",6,24,"5.23158591917717",1,0
"838230190","SMALL","USD","2020-05-01 00:00:00+02","2","male","adventure","strategy","computer",2,23,"6.13858487487114",1,1
"941004929","SMALL","USD","2019-07-01 00:00:00+02","18","male","role-playing","role-playing","mobile",14,21,"9.65506649073193",0,0
"154358769","SMALL","EUR","2020-09-01 00:00:00+02","2","male","action","role-playing","computer",10,32,"5.53777276526104",1,1
"980702412","LARGE","USD","2020-05-01 00:00:00+02","3","male","strategy","sports","computer",0,21,"0",1,0
"702169608","SMALL","EUR","2020-03-01 00:00:00+01","8","male","adventure","adventure","computer",4,25,"6.38637675968708",0,0
"837422774","SMALL","USD","2019-10-01 00:00:00+02","15","male","adventure","strategy","computer",17,27,"25.4052230428781",0,0
"649812913","SMALL","USD","2020-02-01 00:00:00+01","11","female","role-playing","adventure","computer",19,30,"15.5574082262729",0,0
"530027792","SMALL","USD","2019-02-01 00:00:00+01","2","male","strategy","strategy","computer",9,16,"14.1917918365097",1,1
"662506980","SMALL","USD","2020-12-01 00:00:00+01","1","male","role-playing","role-playing","computer",15,36,"6.19096175876772",2,1
"593223660","SMALL","EUR","2020-08-01 00:00:00+02","3","male","action","action","computer",2,20,"5.75494405328411",1,0
"678073811","MEDIUM","USD","2020-06-01 00:00:00+02","2","male","action","action","mobile",7,20,"14.6089454931567",1,1
"383310139","SMALL","USD","2020-06-01 00:00:00+02","7","female","role-playing","sports","computer",13,41,"9.53353591957631",0,0
"126730282","MEDIUM","USD","2020-12-01 00:00:00+01","1","male","role-playing","strategy","computer",10,43,"7.57167288943071",2,1
"686844626","SMALL","USD","2019-03-01 00:00:00+01","12","male","simulation","role-playing","computer",4,22,"6.71748631612913",0,0
"152396008","SMALL","USD","2019-07-01 00:00:00+02","18","female","action","role-playing","computer",10,28,"10.7560596218249",0,0
"170607752","SMALL","EUR","2019-09-01 00:00:00+02","14","female","action","action","computer",7,29,"10.6044293652838",0,0
"996953254","SMALL","EUR","2019-03-01 00:00:00+01","7","male","action","adventure","computer",9,18,"10.3882866848922",0,0
"326437278","SMALL","USD","2019-07-01 00:00:00+02","18","female","sports","adventure","computer",4,48,"4.29621162202399",0,0
"956049680","SMALL","EUR","2019-09-01 00:00:00+02","11","female","sports","action","computer",4,31,"6.04824954028025",0,0
"937258416","SMALL","EUR","2019-02-01 00:00:00+01","6","male","role-playing","adventure","computer",2,18,"11.04298589573",1,0
"715691824","SMALL","EUR","2019-04-01 00:00:00+02","13","male","strategy","adventure","computer",8,24,"8.99500542702561",0,0
"789032876","SMALL","USD","2020-03-01 00:00:00+01","2","female","role-playing","simulation","computer",5,25,"5.66736426654564",1,1
"718824917","SMALL","EUR","2019-08-01 00:00:00+02","2","female","action","action","mobile",5,21,"5.73829925993589",1,1
"403950528","SMALL","USD","2019-08-01 00:00:00+02","15","male","sports","adventure","computer",8,23,"13.7470138203492",0,0
"273494241","SMALL","EUR","2019-10-01 00:00:00+02","13","male","sports","action","computer",5,31,"7.76958123838366",0,0
"465038958","SMALL","USD","2020-01-01 00:00:00+01","1","male","role-playing","simulation","tablet",5,17,"5.58105828583661",1,1
"265107027","LARGE","EUR","2019-07-01 00:00:00+02","4","male","adventure","adventure","mobile",11,25,"8.33714369648627",1,0
"81982046","SMALL","EUR","2019-09-01 00:00:00+02","14","male","sports","action","computer",17,28,"13.9487260374904",0,0
"971158550","SMALL","USD","2019-07-01 00:00:00+02","14","male","strategy","adventure","computer",0,24,"0",0,0
"405453262","SMALL","USD","2019-07-01 00:00:00+02","18","male","simulation","strategy","computer",5,29,"11.8313516035197",0,0
"596011133","SMALL","USD","2020-12-01 00:00:00+01","1","male","action","action","computer",6,41,"7.82610931333956",2,1
"601259906","SMALL","USD","2020-07-01 00:00:00+02","6","male","role-playing","sports","computer",8,22,"7.64655730795918",2,0
"747476898","MEDIUM","USD","2020-10-01 00:00:00+02","1","male","role-playing","sports","mobile",12,23,"7.79326092469224",1,1
"999642963","SMALL","USD","2020-05-01 00:00:00+02","8","female","adventure","adventure","mobile",9,22,"11.8626636347927",0,0
"452284936","SMALL","EUR","2020-01-01 00:00:00+01","10","female","sports","action","computer",9,29,"12.9916156599716",0,0
"923012183","SMALL","USD","2020-07-01 00:00:00+02","6","male","action","strategy","computer",11,25,"6.15107766673458",2,0
"869543844","SMALL","USD","2019-08-01 00:00:00+02","2","male","action","simulation","computer",3,21,"5.53592950250991",1,1
"718432482","SMALL","USD","2019-12-01 00:00:00+01","11","male","simulation","adventure","computer",5,33,"6.41425524883415",0,0
"734045875","SMALL","EUR","2019-08-01 00:00:00+02","1","male","adventure","role-playing","mobile",4,19,"6.47802397532812",1,1
"906702654","SMALL","EUR","2020-10-01 00:00:00+02","1","female","adventure","sports","computer",13,36,"14.4088653426117",1,1
"548920351","SMALL","USD","2020-07-01 00:00:00+02","6","female","role-playing","adventure","computer",7,30,"7.98267129702672",2,0
"844740474","SMALL","EUR","2020-04-01 00:00:00+02","7","female","action","role-playing","mobile",8,25,"5.92144817138418",0,0
"215688603","SMALL","USD","2020-04-01 00:00:00+02","9","male","role-playing","strategy","mobile",8,26,"7.89793561913209",0,0
"972050909","SMALL","EUR","2019-01-01 00:00:00+01","22","male","simulation","simulation","computer",18,43,"16.536253519576",0,0
"122219136","SMALL","EUR","2019-03-01 00:00:00+01","13","male","action","action","mobile",0,29,"0",0,0
"250913417","SMALL","USD","2019-05-01 00:00:00+02","20","male","adventure","adventure","tablet",17,24,"13.6910669949689",0,0
"267249611","SMALL","USD","2019-07-01 00:00:00+02","9","female","action","role-playing","computer",6,21,"7.8937853310256",0,0
"511585263","SMALL","EUR","2020-05-01 00:00:00+02","6","male","sports","strategy","computer",11,21,"10.5105039398307",1,0
"456429748","SMALL","EUR","2020-12-01 00:00:00+01","1","male","action","strategy","computer",10,19,"17.270276711357",2,1
"906490318","SMALL","EUR","2020-05-01 00:00:00+02","6","male","action","strategy","mobile",6,23,"8.52047931632335",1,0
"649968642","MEDIUM","EUR","2020-08-01 00:00:00+02","3","female","role-playing","sports","computer",18,32,"24.9789663636467",1,0
"878432442","MEDIUM","USD","2020-06-01 00:00:00+02","1","male","action","role-playing","computer",19,24,"13.7218541498847",1,1
"54322486","MEDIUM","EUR","2019-01-01 00:00:00+01","1","male","sports","strategy","tablet",4,20,"9.69315769298603",1,1
"437827528","MEDIUM","USD","2019-06-01 00:00:00+02","7","male","sports","adventure","computer",13,23,"8.65333874432599",0,0
"594937610","SMALL","USD","2020-06-01 00:00:00+02","1","female","role-playing","role-playing","computer",7,20,"10.7727130741387",1,1
"371415321","SMALL","EUR","2020-03-01 00:00:00+01","8","male","action","role-playing","computer",5,24,"8.60502186613913",0,0
"657192770","SMALL","USD","2019-11-01 00:00:00+01","13","male","action","role-playing","computer",13,26,"18.6691625109265",0,0
"624963533","SMALL","EUR","2019-07-01 00:00:00+02","16","female","strategy","sports","computer",10,33,"10.252910060144",0,0
"329570534","SMALL","USD","2020-10-01 00:00:00+02","3","male","role-playing","action","computer",11,22,"8.96753494917929",2,0
"748304067","SMALL","EUR","2019-11-01 00:00:00+01","12","male","action","role-playing","tablet",9,25,"15.2532078891784",0,0
"98243193","SMALL","USD","2019-05-01 00:00:00+02","20","female","adventure","adventure","computer",12,29,"6.07064534718943",0,0
"181586263","SMALL","USD","2019-08-01 00:00:00+02","12","female","sports","strategy","mobile",5,24,"6.72928381602325",0,0
"886691088","SMALL","USD","2019-03-01 00:00:00+01","7","female","role-playing","action","computer",13,29,"11.966998394151",0,0
"713768306","SMALL","USD","2019-06-01 00:00:00+02","1","female","action","strategy","mobile",13,20,"12.329710545506",1,1
"517778127","SMALL","EUR","2019-12-01 00:00:00+01","11","male","sports","strategy","mobile",20,38,"9.10480123702294",0,0
"643526352","SMALL","USD","2020-11-01 00:00:00+01","1","female","action","role-playing","computer",2,27,"7.34340388808798",1,1
"413596210","SMALL","USD","2019-08-01 00:00:00+02","12","female","adventure","role-playing","computer",6,28,"10.9525490742264",0,0
"537198179","MEDIUM","EUR","2020-08-01 00:00:00+02","3","female","simulation","strategy","computer",7,44,"8.29956482439811",1,0
"225367119","SMALL","EUR","2020-07-01 00:00:00+02","1","female","action","action","computer",5,22,"7.13173183182523",1,1
"825971624","SMALL","EUR","2019-07-01 00:00:00+02","16","male","adventure","strategy","mobile",4,44,"16.5844160567944",0,0
"500804847","MEDIUM","USD","2019-05-01 00:00:00+02","3","male","action","action","computer",4,22,"4.10700199251018",1,0
"489557020","MEDIUM","EUR","2020-01-01 00:00:00+01","2","male","sports","simulation","computer",9,19,"5.52108936352074",1,1
"267845279","SMALL","USD","2020-09-01 00:00:00+02","4","male","action","adventure","computer",9,26,"14.1286077021006",2,0
"546447604","SMALL","EUR","2019-07-01 00:00:00+02","1","female","sports","action","computer",6,21,"7.91118008635423",1,1
"896636212","SMALL","USD","2020-11-01 00:00:00+01","2","female","role-playing","role-playing","computer",7,18,"5.54764256407451",2,1
"292518703","SMALL","USD","2019-02-01 00:00:00+01","2","male","role-playing","adventure","computer",1,25,"12.1053217154657",1,1
"802938739","SMALL","EUR","2020-11-01 00:00:00+01","1","male","strategy","adventure","computer",7,40,"15.9539209613202",1,1
"430579838","SMALL","USD","2019-07-01 00:00:00+02","18","male","action","adventure","tablet",2,26,"8.58376986303005",0,0
"567535663","MEDIUM","EUR","2019-10-01 00:00:00+02","9","male","sports","action","mobile",14,25,"13.5423328279783",0,0
"312260857","SMALL","USD","2020-06-01 00:00:00+02","7","male","action","simulation","computer",4,20,"11.5705977238457",0,0
"991777051","SMALL","EUR","2019-05-01 00:00:00+02","7","female","role-playing","adventure","computer",9,17,"9.69169517546603",0,0
"806990297","MEDIUM","USD","2019-12-01 00:00:00+01","13","female","role-playing","strategy","mobile",19,23,"15.5843404309918",0,0
"685767396","SMALL","EUR","2020-10-01 00:00:00+02","1","male","simulation","strategy","mobile",8,21,"12.7274348474496",1,1
"171823081","SMALL","EUR","2019-05-01 00:00:00+02","1","male","action","adventure","computer",4,28,"9.2388249662865",1,1
"855481179","MEDIUM","USD","2020-10-01 00:00:00+02","3","male","adventure","role-playing","mobile",4,23,"7.82112124286467",2,0
"666270408","SMALL","USD","2020-11-01 00:00:00+01","2","male","adventure","sports","computer",11,29,"12.5343074266753",2,1
"242389084","SMALL","USD","2019-11-01 00:00:00+01","3","female","strategy","sports","mobile",0,24,"0",1,0
"218496054","SMALL","EUR","2019-06-01 00:00:00+02","17","male","role-playing","strategy","computer",13,33,"8.7880534172634",0,0
"217950850","SMALL","USD","2019-07-01 00:00:00+02","18","male","action","action","computer",6,35,"14.2218565374236",0,0
"392279172","SMALL","USD","2019-08-01 00:00:00+02","17","female","action","action","computer",13,25,"14.6835504893442",0,0
"906279026","SMALL","EUR","2019-12-01 00:00:00+01","2","male","adventure","action","mobile",2,21,"6.73255368901075",1,1
"80150740","SMALL","EUR","2019-07-01 00:00:00+02","6","male","action","sports","computer",3,20,"4.79236767416102",1,0
"335915287","SMALL","USD","2019-12-01 00:00:00+01","2","male","action","adventure","computer",1,21,"3.56158364431924",1,1
"237804653","SMALL","EUR","2019-06-01 00:00:00+02","17","male","action","adventure","computer",8,28,"7.43310573218482",0,0
"421756930","MEDIUM","USD","2020-11-01 00:00:00+01","2","female","strategy","action","mobile",19,22,"5.30471376501491",2,1
"232893402","SMALL","EUR","2020-01-01 00:00:00+01","1","male","adventure","simulation","mobile",7,17,"6.3557264203575",1,1
"402241652","MEDIUM","EUR","2020-04-01 00:00:00+02","7","male","role-playing","adventure","tablet",4,30,"10.7948007909514",0,0
"807986093","SMALL","EUR","2019-03-01 00:00:00+01","1","female","adventure","role-playing","mobile",4,18,"5.66687206736009",1,1
"156551161","SMALL","USD","2019-08-01 00:00:00+02","13","male","adventure","adventure","mobile",6,26,"5.85237237365301",0,0
"482710665","SMALL","USD","2019-12-01 00:00:00+01","5","female","strategy","action","computer",8,25,"5.56170992962389",1,0
"479553482","SMALL","USD","2020-03-01 00:00:00+01","10","male","sports","action","mobile",4,26,"8.19424070403358",0,0
"796881758","SMALL","EUR","2019-03-01 00:00:00+01","19","female","action","action","computer",9,27,"6.65278065601633",0,0
"694317213","SMALL","EUR","2019-10-01 00:00:00+02","13","male","sports","sports","mobile",13,31,"7.71870601507952",0,0
"11531452","LARGE","USD","2019-02-01 00:00:00+01","3","male","sports","strategy","computer",17,24,"15.9244538619356",1,0
"912894209","SMALL","USD","2020-06-01 00:00:00+02","7","male","role-playing","strategy","computer",7,24,"7.32337831066922",0,0
"936697015","SMALL","EUR","2019-08-01 00:00:00+02","15","male","action","adventure","computer",8,34,"13.7418236273808",0,0
"825915664","SMALL","EUR","2019-04-01 00:00:00+02","19","female","role-playing","action","computer",9,27,"9.38007694271606",0,0
"132451164","SMALL","USD","2020-08-01 00:00:00+02","4","male","role-playing","action","computer",4,20,"6.16096985426719",1,0
"550156152","SMALL","USD","2020-07-01 00:00:00+02","6","male","simulation","strategy","computer",9,32,"7.83095717614358",2,0
"479874364","SMALL","EUR","2020-05-01 00:00:00+02","6","male","adventure","adventure","tablet",2,22,"6.01777795108899",1,0
"963702499","SMALL","EUR","2020-09-01 00:00:00+02","2","male","role-playing","role-playing","tablet",10,23,"12.6585823944906",1,1
"27664236","SMALL","EUR","2020-08-01 00:00:00+02","3","male","adventure","role-playing","mobile",22,33,"22.162721367184",1,0
"458370063","SMALL","EUR","2019-01-01 00:00:00+01","3","male","action","strategy","computer",0,20,"0",1,0
"920179919","SMALL","EUR","2020-02-01 00:00:00+01","9","male","action","adventure","tablet",9,28,"5.13340132546697",0,0
"578764308","SMALL","EUR","2019-09-01 00:00:00+02","1","male","action","sports","mobile",5,18,"15.0457488954579",1,1
"595118141","SMALL","USD","2019-12-01 00:00:00+01","13","male","adventure","action","computer",8,19,"6.30757167708943",0,0
"952897841","SMALL","EUR","2020-06-01 00:00:00+02","5","male","action","sports","mobile",4,30,"6.3324042851061",1,0
"997527986","SMALL","EUR","2020-07-01 00:00:00+02","4","female","strategy","adventure","computer",8,20,"12.8077302539174",1,0
"645909514","SMALL","USD","2019-07-01 00:00:00+02","15","male","adventure","adventure","computer",7,26,"9.22916153884948",0,0
"149625694","SMALL","USD","2019-08-01 00:00:00+02","12","male","sports","role-playing","mobile",11,31,"10.7219090857674",0,0
"993018694","SMALL","USD","2019-02-01 00:00:00+01","7","male","role-playing","sports","tablet",3,25,"13.9263231653768",0,0
"903798584","SMALL","USD","2019-04-01 00:00:00+02","21","male","sports","adventure","mobile",11,22,"6.84893317349731",0,0
"876638192","LARGE","USD","2019-12-01 00:00:00+01","1","female","role-playing","action","computer",2,20,"10.75974113986",1,1
"214559466","SMALL","USD","2019-08-01 00:00:00+02","4","male","action","adventure","mobile",2,23,"6.72775924141561",1,0
"764914232","SMALL","EUR","2019-04-01 00:00:00+02","19","male","action","sports","mobile",6,20,"12.0620241478605",0,0
"603665916","SMALL","EUR","2020-12-01 00:00:00+01","1","male","role-playing","adventure","tablet",10,27,"9.73184118632867",2,1
"491407687","SMALL","USD","2019-08-01 00:00:00+02","5","female","action","strategy","mobile",17,20,"8.73533435854445",1,0
"261053226","MEDIUM","USD","2020-04-01 00:00:00+02","4","female","sports","strategy","computer",4,24,"7.77690253608495",1,0
"99910509","SMALL","EUR","2020-06-01 00:00:00+02","1","female","role-playing","action","computer",6,21,"6.56171577752524",1,1
"604384522","SMALL","EUR","2019-06-01 00:00:00+02","17","male","action","role-playing","mobile",3,22,"7.90220235373473",0,0
"425317738","SMALL","USD","2019-12-01 00:00:00+01","13","male","sports","strategy","tablet",13,29,"11.0823160230969",0,0
"316203604","SMALL","EUR","2019-11-01 00:00:00+01","12","male","action","role-playing","mobile",13,24,"10.4576523433402",0,0
"376113520","MEDIUM","USD","2019-01-01 00:00:00+01","24","female","action","strategy","computer",20,32,"7.93248809066311",0,0
"816418789","MEDIUM","USD","2019-04-01 00:00:00+02","1","male","action","action","mobile",5,24,"12.2695269184421",1,1
"713819257","SMALL","USD","2019-08-01 00:00:00+02","14","female","adventure","action","computer",13,27,"12.0641231430187",0,0
"372205421","SMALL","USD","2020-01-01 00:00:00+01","9","female","adventure","simulation","computer",11,24,"13.0163762033076",0,0
"893058085","SMALL","USD","2019-01-01 00:00:00+01","3","male","action","action","tablet",0,25,"0",1,0
"661994406","SMALL","EUR","2020-01-01 00:00:00+01","10","female","simulation","strategy","computer",11,22,"6.4846072695895",0,0
"55294755","SMALL","EUR","2020-06-01 00:00:00+02","5","male","role-playing","strategy","computer",9,31,"7.46917125428334",1,0
"884410502","SMALL","EUR","2020-08-01 00:00:00+02","3","male","action","strategy","computer",5,27,"7.50083835841277",1,0
"962554817","SMALL","USD","2020-11-01 00:00:00+01","2","male","adventure","sports","computer",7,27,"7.49140151031343",2,1
"862554070","SMALL","USD","2019-12-01 00:00:00+01","2","male","strategy","sports","mobile",12,23,"7.71647914199039",1,1
"396233882","SMALL","USD","2019-08-01 00:00:00+02","1","male","adventure","adventure","mobile",3,19,"8.34590348094938",1,1
"162997535","SMALL","EUR","2020-01-01 00:00:00+01","10","male","adventure","strategy","tablet",16,20,"15.0663605182878",0,0
"537231379","SMALL","EUR","2020-03-01 00:00:00+01","2","male","sports","adventure","computer",4,26,"11.5056461427163",1,1
"507149979","SMALL","EUR","2019-01-01 00:00:00+01","5","female","sports","sports","computer",7,25,"9.25430825643758",1,0
"558819672","SMALL","EUR","2019-03-01 00:00:00+01","20","male","role-playing","strategy","computer",5,26,"10.3967787652908",0,0
"492869670","MEDIUM","USD","2020-09-01 00:00:00+02","4","male","role-playing","role-playing","tablet",12,26,"13.7306172368088",2,0
"55247729","SMALL","USD","2019-08-01 00:00:00+02","17","male","simulation","role-playing","computer",10,30,"10.4044330818514",0,0
"722053791","MEDIUM","USD","2020-07-01 00:00:00+02","3","female","sports","adventure","computer",0,28,"0",1,0
"533636233","LARGE","EUR","2020-12-01 00:00:00+01","1","female","strategy","action","computer",11,25,"15.7845222149848",2,1
"609950537","SMALL","USD","2020-05-01 00:00:00+02","2","male","action","role-playing","computer",2,22,"7.07581692389291",1,1
"111056696","SMALL","EUR","2020-03-01 00:00:00+01","3","male","sports","role-playing","tablet",7,22,"3.12229377065568",1,0
"930907009","SMALL","EUR","2019-04-01 00:00:00+02","16","male","action","adventure","computer",8,19,"9.43931253072476",0,0
"476237336","SMALL","EUR","2019-08-01 00:00:00+02","2","male","adventure","role-playing","tablet",14,20,"7.34849934297924",1,1
"511842423","SMALL","EUR","2020-12-01 00:00:00+01","1","male","adventure","adventure","computer",3,22,"6.14136686925706",2,1
"766108342","SMALL","USD","2020-12-01 00:00:00+01","1","male","action","sports","computer",20,44,"6.92818377521728",2,1
"646216913","SMALL","EUR","2019-02-01 00:00:00+01","13","female","simulation","role-playing","computer",8,26,"1.97346252083778",0,0
"830928147","MEDIUM","USD","2020-07-01 00:00:00+02","6","male","action","action","computer",8,20,"12.7041695024863",2,0
"324316401","MEDIUM","USD","2020-10-01 00:00:00+02","3","male","adventure","role-playing","tablet",9,18,"8.12536310725063",2,0
"663772905","MEDIUM","EUR","2019-05-01 00:00:00+02","1","male","adventure","strategy","tablet",9,27,"14.722187463347",1,1
"478403294","SMALL","EUR","2020-06-01 00:00:00+02","3","male","strategy","role-playing","computer",0,22,"0",1,0
"469882827","SMALL","USD","2020-01-01 00:00:00+01","3","male","action","sports","computer",5,21,"9.72461128716145",1,0
"165929541","SMALL","USD","2020-02-01 00:00:00+01","11","male","sports","adventure","tablet",9,32,"5.29691662806279",0,0
"376861396","SMALL","USD","2020-07-01 00:00:00+02","1","male","action","adventure","mobile",2,20,"12.8881133866742",1,1
"16772788","SMALL","EUR","2019-10-01 00:00:00+02","3","male","strategy","simulation","mobile",0,19,"0",1,0
"930932986","SMALL","EUR","2019-12-01 00:00:00+01","2","female","action","adventure","computer",4,23,"8.75076677410802",1,1
"30339534","SMALL","EUR","2019-09-01 00:00:00+02","2","female","simulation","action","computer",5,23,"5.11824714472352",1,1
